Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementExist(findTestObject(""Top Bar elements/Profile""), 30)",,Verifica della icona di Profile nella top bar.,2019-02-27 16:19:22,2019-02-27 16:19:22,"0,245s",PASSED
"verifyElementExist(findTestObject(""Top Bar elements/Search""), 30)",,Verifica della icona di Search nella top bar.,2019-02-27 16:19:22,2019-02-27 16:19:22,"0,274s",PASSED
"verifyElementExist(findTestObject(""Top Bar elements/Assistenza""), 30)",,Verifica della icona di Assistenza nella top bar.,2019-02-27 16:19:22,2019-02-27 16:19:22,"0,337s",PASSED
"verifyElementText(findTestObject(""Top Bar elements/GUIDA TV""), ""GUIDA TV"")",,Verifica del title (Guida Tv) della top bar.,2019-02-27 16:19:22,2019-02-27 16:19:23,"0,391s",PASSED
"tap(findTestObject(""Navigation Bar Elements/Sky On Demand""), 60)",,Tap nella section di Sky On Demand.,2019-02-27 16:19:23,2019-02-27 16:19:24,"1,222s",PASSED
"waitForElementPresent(findTestObject(""Guida Tv/Section Elements/SCELTI PER TE""), 30)",,Load della sezione SCELTI PER TE.,2019-02-27 16:19:24,2019-02-27 16:19:24,"0,349s",PASSED
"verifyElementExist(findTestObject(""Navigation Bar Elements/Sky On Demand""), 30)",,Verifica della label Sky On Demand.,2019-02-27 16:19:24,2019-02-27 16:19:25,"0,280s",PASSED
"tap(findTestObject(""Navigation Bar Elements/Programmazione""), 60)",,"Effettuo un tap nella sezione Programmazione.
",2019-02-27 16:19:25,2019-02-27 16:19:26,"1,092s",PASSED
"waitForElementPresent(findTestObject(""Guida Tv/Section Elements/Scelti per te questa settimana""), 30)",,Load della sezione Scelti per te questa settimana.,2019-02-27 16:19:26,2019-02-27 16:19:26,"0,254s",PASSED
,,,,,,
Test Cases/Guida TV/Guida TV_2_NAVIGATION_Hero,,Controllo degli elementi presenti nel contenuto in evidenza.,2019-02-27 16:19:26,2019-02-27 16:19:30,"4,112s",PASSED
"verifyElementAttributeValue(findTestObject(""Guida Tv/Hero Elements/Immagine""), ""resource-id"", ""it.sky.msa:id/heroImageImageView"", 60)",,Verifica se esite l'immagine del contenuto in evidenza.,2019-02-27 16:19:26,2019-02-27 16:19:27,"0,426s",PASSED
delay(2),,,2019-02-27 16:19:27,2019-02-27 16:19:29,"2,030s",PASSED
"verifyElementText(findTestObject(""Guida Tv/Hero Elements/IN EVIDENZA""), ""IN EVIDENZA"")",,"Verifica se esite la label ""IN EVIDENZA""",2019-02-27 16:19:29,2019-02-27 16:19:29,"0,438s",PASSED
"verifyElementExist(findTestObject(""Guida Tv/Hero Elements/Titolo del contenuto""), 30)",,Verifica che esiste il titolo del contenuto in evidenza.,2019-02-27 16:19:29,2019-02-27 16:19:30,"0,308s",PASSED
"verifyElementExist(findTestObject(""Guida Tv/Hero Elements/Programmazione""), 30)",,Verifica che è presente la programmazione del contenuto.,2019-02-27 16:19:30,2019-02-27 16:19:30,"0,326s",PASSED
"verifyElementAttributeValue(findTestObject(""Guida Tv/Hero Elements/Logo canale""), ""resource-id"", ""it.sky.msa:id/heroChannelLogoImageView"", 60)",,Verifica se esiste l'immagine del logo canale nel contenuto in evidenza.,2019-02-27 16:19:30,2019-02-27 16:19:30,"0,347s",PASSED
,,,,,,
Test Cases/Guida TV/Guida TV_4_NAVIGATION_SceltiPerTeQuestaSettimana,,"Navigazione della sezione ""Scelti per te questa settimana""",2019-02-27 16:19:30,2019-02-27 16:19:42,"11,338s",PASSED
"scrollToText(""Scelti per te questa settimana"")",,,2019-02-27 16:19:30,2019-02-27 16:19:32,"1,114s",PASSED
delay(10),,,2019-02-27 16:19:32,2019-02-27 16:19:42,"10,002s",PASSED
